Date;Source;Destination;Protocol_Flags
15:34:27.662839;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.662842;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.662843;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.662844;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.662846;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.662847;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.662848;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.662849;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.662851;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:27.663381;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663680;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663682;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663684;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663685;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663687;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663688;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663690;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663692;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663694;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663697;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663699;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663700;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663701;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663703;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663704;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663705;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663707;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.663708;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:27.664799;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:27.685286;ns1.lan.rt.domain;BP-Linux8.39851;Autre
15:34:27.721428;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:27.724764;BP-Linux8;192.168.115.1;Autre
15:34:27.724877;192.168.115.1;BP-Linux8;Autre
15:34:27.724945;BP-Linux8.ssh;192.168.190.130;P.
15:34:27.726005;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:27.726187;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:27.737816;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.743006;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.745272;192.168.190.130;BP-Linux8.ssh;.
15:34:27.756545;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:27.756551;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:27.756553;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:27.757674;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:27.757721;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:27.773995;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:27.826419;BP-Linux8.40708;ns1.lan.rt.domain;Autre
15:34:27.826436;BP-Linux8.40708;ns1.lan.rt.domain;Autre
15:34:27.831608;ns1.lan.rt.domain;BP-Linux8.40708;Autre
15:34:27.852319;ns1.lan.rt.domain;BP-Linux8.40708;Autre
15:34:27.852736;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;S
15:34:27.864946;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;S.
15:34:27.864965;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;.
15:34:27.865146;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;P.
15:34:27.877266;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;.
15:34:27.881664;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;.
15:34:27.881675;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;.
15:34:27.881793;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;P.
15:34:27.881800;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;.
15:34:27.881811;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;.
15:34:27.881815;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;.
15:34:27.881817;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;P.
15:34:27.881820;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;.
15:34:27.881826;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;P.
15:34:27.881829;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;.
15:34:27.900496;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;P.
15:34:27.905048;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;P.
15:34:27.905127;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;P.
15:34:27.912883;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;P.
15:34:27.912989;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;P.
15:34:27.917106;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;P.
15:34:27.917753;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;P.
15:34:27.921916;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;.
15:34:27.929789;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;.
15:34:27.944609;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;P.
15:34:27.944727;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;P.
15:34:27.944735;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;.
15:34:27.944744;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;P.
15:34:27.945062;BP-Linux8.59822;par10s40-in-f3.1e100.net.https;P.
15:34:27.947536;BP-Linux8.39653;par21s18-in-f3.1e100.net.https;P.
15:34:27.959346;par21s18-in-f3.1e100.net.https;BP-Linux8.39653;.
15:34:27.961791;par10s40-in-f3.1e100.net.https;BP-Linux8.59822;.
15:34:27.964557;par21s18-in-f3.1e100.net.https;BP-Linux8.39653;P.
15:34:27.964677;par21s18-in-f3.1e100.net.https;BP-Linux8.39653;P.
15:34:27.964681;par21s18-in-f3.1e100.net.https;BP-Linux8.39653;P.
15:34:27.964812;BP-Linux8.39653;par21s18-in-f3.1e100.net.https;.
15:34:27.964863;BP-Linux8.39653;par21s18-in-f3.1e100.net.https;P.
15:34:27.981698;par21s18-in-f3.1e100.net.https;BP-Linux8.39653;.
15:34:28.335536;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.335670;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.347411;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.347518;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.357227;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.357340;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.357346;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.357468;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.357525;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.373985;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.573128;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.579240;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.584974;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.591065;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.592986;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.604839;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.605302;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.606523;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.606703;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.606709;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606711;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.606713;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606735;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.606823;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606826;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606828;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606830;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.606873;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.606989;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606992;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606994;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606996;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606998;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.606999;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607001;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607032;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607033;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607035;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607037;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.607096;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.607198;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607372;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607375;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607377;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607378;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.607462;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.607512;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607515;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607517;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607519;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.607520;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.607566;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.607588;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.610636;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.621985;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.622483;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.630102;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.630226;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.630230;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.630312;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.630363;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.643411;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.643540;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.643556;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.647905;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.648024;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.648029;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.648082;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.648132;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.664991;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.691362;BP-Linux8.58665;ns1.lan.rt.domain;Autre
15:34:28.713922;ns1.lan.rt.domain;BP-Linux8.58665;Autre
15:34:28.724749;BP-Linux8;192.168.115.1;Autre
15:34:28.724866;192.168.115.1;BP-Linux8;Autre
15:34:28.724935;BP-Linux8.ssh;192.168.190.130;P.
15:34:28.745281;192.168.190.130;BP-Linux8.ssh;.
15:34:28.757307;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.757520;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.757527;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.761632;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.761757;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.761765;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.761830;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.764653;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.776456;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.851420;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.863286;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:28.883034;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.883048;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.883130;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.883134;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:28.883343;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:28.883400;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:28.899974;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:29.096434;BP-Linux8.41307;ns1.lan.rt.domain;Autre
15:34:29.096452;BP-Linux8.41307;ns1.lan.rt.domain;Autre
15:34:29.097001;ns1.lan.rt.domain;BP-Linux8.41307;Autre
15:34:29.097110;ns1.lan.rt.domain;BP-Linux8.41307;Autre
15:34:29.112060;BP-Linux8.35368;ns1.lan.rt.domain;Autre
15:34:29.112072;BP-Linux8.35368;ns1.lan.rt.domain;Autre
15:34:29.117091;ns1.lan.rt.domain;BP-Linux8.35368;Autre
15:34:29.121093;ns1.lan.rt.domain;BP-Linux8.35368;Autre
15:34:29.121366;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;S
15:34:29.125576;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;S.
15:34:29.125592;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.125776;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;P.
15:34:29.129495;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.132387;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.132395;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.132507;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.132514;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.132533;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;P.
15:34:29.132539;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.154300;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;P.
15:34:29.154508;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;P.
15:34:29.158401;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;P.
15:34:29.165924;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.165933;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.166129;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.166136;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.166140;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.166148;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.166152;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.166154;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.166160;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.166163;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.166165;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.166170;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;P.
15:34:29.204731;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.220759;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:29.220890;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:29.232639;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:29.232738;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:29.241612;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:29.241725;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:29.241844;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;P.
15:34:29.243809;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;.
15:34:29.243867;BP-Linux8.34862;par10s38-in-f3.1e100.net.https;P.
15:34:29.259975;par10s38-in-f3.1e100.net.https;BP-Linux8.34862;.
15:34:29.309242;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;P.
15:34:29.313384;BP-Linux8.57034;ns1.lan.rt.domain;Autre
15:34:29.313396;BP-Linux8.57034;ns1.lan.rt.domain;Autre
15:34:29.315232;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;S
15:34:29.316836;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.316850;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.316896;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;S
15:34:29.317020;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.317026;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.317034;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.317039;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.317045;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.317049;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.317053;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.317056;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.317061;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.317064;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.317069;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;P.
15:34:29.317071;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.317707;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;P.
15:34:29.318633;ns1.lan.rt.domain;BP-Linux8.57034;Autre
15:34:29.318751;ns1.lan.rt.domain;BP-Linux8.57034;Autre
15:34:29.318932;BP-Linux8.34595;par21s11-in-f10.1e100.net.https;S
15:34:29.319398;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;S.
15:34:29.319409;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.319773;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;P.
15:34:29.319894;BP-Linux8.40682;mauves.univ-st-etienne.fr.https;S
15:34:29.320798;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;S.
15:34:29.320809;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;.
15:34:29.320951;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;P.
15:34:29.321972;BP-Linux8.40683;mauves.univ-st-etienne.fr.https;S
15:34:29.323523;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.324026;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;S.
15:34:29.324036;BP-Linux8.40682;mauves.univ-st-etienne.fr.https;.
15:34:29.324169;BP-Linux8.40682;mauves.univ-st-etienne.fr.https;P.
15:34:29.324646;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;.
15:34:29.324787;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;S
15:34:29.325797;mauves.univ-st-etienne.fr.https;BP-Linux8.40683;S.
15:34:29.325807;BP-Linux8.40683;mauves.univ-st-etienne.fr.https;.
15:34:29.325950;BP-Linux8.40683;mauves.univ-st-etienne.fr.https;P.
15:34:29.327885;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;.
15:34:29.328044;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.328052;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.328160;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.328166;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.328174;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;P.
15:34:29.328178;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.329645;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;.
15:34:29.329652;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;.
15:34:29.329660;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;.
15:34:29.329663;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;.
15:34:29.329667;mauves.univ-st-etienne.fr.https;BP-Linux8.40683;.
15:34:29.329747;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;P.
15:34:29.329753;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;.
15:34:29.330935;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;.
15:34:29.330943;BP-Linux8.40682;mauves.univ-st-etienne.fr.https;.
15:34:29.330951;par21s11-in-f10.1e100.net.https;BP-Linux8.34595;S.
15:34:29.330959;BP-Linux8.34595;par21s11-in-f10.1e100.net.https;.
15:34:29.331060;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;.
15:34:29.331066;BP-Linux8.40682;mauves.univ-st-etienne.fr.https;.
15:34:29.331073;mauves.univ-st-etienne.fr.https;BP-Linux8.40682;P.
15:34:29.331077;BP-Linux8.40682;mauves.univ-st-etienne.fr.https;.
15:34:29.332224;mauves.univ-st-etienne.fr.https;BP-Linux8.40683;.
15:34:29.332231;BP-Linux8.40683;mauves.univ-st-etienne.fr.https;.
15:34:29.332332;mauves.univ-st-etienne.fr.https;BP-Linux8.40683;.
15:34:29.332336;BP-Linux8.40683;mauves.univ-st-etienne.fr.https;.
15:34:29.332355;mauves.univ-st-etienne.fr.https;BP-Linux8.40683;P.
15:34:29.332358;BP-Linux8.40683;mauves.univ-st-etienne.fr.https;.
15:34:29.333157;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;P.
15:34:29.333524;mauves.univ-st-etienne.fr.https;BP-Linux8.40684;S.
15:34:29.333533;BP-Linux8.40684;mauves.univ-st-etienne.fr.https;.
15:34:29.335999;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336303;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336312;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.336320;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336323;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336325;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.336331;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336333;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336335;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.336340;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336343;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336345;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.336351;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336353;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336355;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.336360;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336362;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336364;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.336368;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336371;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336373;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.336377;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336379;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336381;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.336386;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;.
15:34:29.336388;mauves.univ-st-etienne.fr.https;BP-Linux8.40678;P.
15:34:29.336390;BP-Linux8.40678;mauves.univ-st-etienne.fr.https;.
15:34:29.337191;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;P.
15:34:29.339443;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;P.
15:34:29.357737;BP-Linux8.40680;mauves.univ-st-etienne.fr.https;P.
15:34:29.359865;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360099;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360107;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.360115;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360119;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360122;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.360128;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360130;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360133;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.360137;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360141;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360143;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.360147;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360150;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.360152;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.362127;mauves.univ-st-etienne.fr.https;BP-Linux8.40680;P.
15:34:29.363848;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.363856;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.363860;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.363970;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.363976;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
15:34:29.363980;BP-Linux8.40679;mauves.univ-st-etienne.fr.https;.
15:34:29.364091;mauves.univ-st-etienne.fr.https;BP-Linux8.40679;.
